,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,profit_USD,year,month,day_of_week
1082,2011-03-09 15:00:00,spring,0,1,cloudy,14.76,16.665,71,19.9995,15,64,79,941.2983447488584,2011,March,Wednesday
1083,2011-03-09 16:00:00,spring,0,1,cloudy,13.94,15.15,76,22.0028,10,102,112,1177.8108447488585,2011,March,Wednesday
1084,2011-03-09 17:00:00,spring,0,1,cloudy,13.94,15.15,76,19.9995,18,176,194,2049.6608447488584,2011,March,Wednesday
1085,2011-03-09 18:00:00,spring,0,1,cloudy,13.94,15.91,76,16.9979,12,176,188,1910.5358447488586,2011,March,Wednesday
1086,2011-03-09 19:00:00,spring,0,1,cloudy,13.94,15.15,76,22.0028,11,123,134,1395.7733447488586,2011,March,Wednesday
1087,2011-03-09 20:00:00,spring,0,1,cloudy,13.12,15.91,87,12.998,4,87,91,899.5608447488584,2011,March,Wednesday
1088,2011-03-09 21:00:00,spring,0,1,cloudy,13.12,15.15,93,22.0028,10,52,62,714.0608447488584,2011,March,Wednesday
1089,2011-03-09 22:00:00,spring,0,1,light rain,13.12,15.91,93,11.0014,4,17,21,250.31084474885847,2011,March,Wednesday
1090,2011-03-09 23:00:00,spring,0,1,light rain,13.94,16.665,93,12.998,1,17,18,180.74834474885847,2011,March,Wednesday
1091,2011-03-10 00:00:00,spring,0,1,light rain,13.94,15.91,0,16.9979,3,0,3,69.44834474885845,2011,March,Thursday
1092,2011-03-10 01:00:00,spring,0,1,light rain,13.94,15.91,0,16.9979,0,2,2,18.435844748858447,2011,March,Thursday
1093,2011-03-10 02:00:00,spring,0,1,light rain,13.94,15.91,0,16.9979,0,1,1,9.160844748858448,2011,March,Thursday
1094,2011-03-10 05:00:00,spring,0,1,light rain,14.76,17.425,0,12.998,1,2,3,41.62334474885844,2011,March,Thursday
1095,2011-03-10 06:00:00,spring,0,1,light rain,14.76,16.665,0,22.0028,0,12,12,111.18584474885844,2011,March,Thursday
1096,2011-03-10 07:00:00,spring,0,1,light rain,15.58,19.695,0,15.0013,1,36,37,356.97334474885844,2011,March,Thursday
1097,2011-03-10 08:00:00,spring,0,1,light rain,15.58,19.695,0,19.0012,1,43,44,421.89834474885845,2011,March,Thursday
1098,2011-03-10 09:00:00,spring,0,1,light rain,16.4,20.455,0,15.0013,1,23,24,236.39834474885845,2011,March,Thursday
1099,2011-03-10 10:00:00,spring,0,1,light rain,16.4,20.455,0,11.0014,0,17,17,157.56084474885847,2011,March,Thursday
1100,2011-03-10 11:00:00,spring,0,1,light rain,16.4,20.455,0,16.9979,6,5,11,185.38584474885846,2011,March,Thursday
1101,2011-03-10 12:00:00,spring,0,1,light rain,17.22,21.21,0,15.0013,4,30,34,370.88584474885846,2011,March,Thursday
1102,2011-03-10 13:00:00,spring,0,1,light rain,17.22,21.21,0,15.0013,1,11,12,125.09834474885845,2011,March,Thursday
1103,2011-03-10 14:00:00,spring,0,1,light rain,18.04,21.97,0,19.9995,0,12,12,111.18584474885844,2011,March,Thursday
1104,2011-03-10 15:00:00,spring,0,1,light rain,18.04,21.97,0,15.0013,3,11,14,171.47334474885847,2011,March,Thursday
1105,2011-03-10 16:00:00,spring,0,1,light rain,17.22,21.21,0,16.9979,1,20,21,208.57334474885846,2011,March,Thursday
1106,2011-03-10 17:00:00,spring,0,1,cloudy,18.04,21.97,0,26.0027,2,109,111,1057.2358447488584,2011,March,Thursday
1107,2011-03-10 18:00:00,spring,0,1,light rain,18.04,21.97,0,23.9994,2,80,82,788.2608447488584,2011,March,Thursday
1108,2011-03-10 19:00:00,spring,0,1,light rain,18.04,21.97,0,39.0007,5,51,56,588.8483447488584,2011,March,Thursday
1109,2011-03-10 20:00:00,spring,0,1,light rain,14.76,16.665,0,22.0028,9,29,38,477.5483447488585,2011,March,Thursday
1110,2011-03-10 21:00:00,spring,0,1,light rain,14.76,17.425,0,15.0013,1,27,28,273.49834474885847,2011,March,Thursday
1111,2011-03-10 22:00:00,spring,0,1,cloudy,13.94,16.665,0,8.9981,4,30,34,370.88584474885846,2011,March,Thursday
1112,2011-03-10 23:00:00,spring,0,1,light rain,13.94,17.425,0,6.0032,1,26,27,264.22334474885844,2011,March,Thursday
1113,2011-03-11 00:00:00,spring,0,1,cloudy,13.94,17.425,100,6.0032,0,6,6,55.535844748858445,2011,March,Friday
1114,2011-03-11 01:00:00,spring,0,1,light rain,13.94,17.425,100,7.0015,0,8,8,74.08584474885845,2011,March,Friday
1115,2011-03-11 02:00:00,spring,0,1,light rain,13.94,17.425,100,7.0015,2,3,5,74.08584474885845,2011,March,Friday
1116,2011-03-11 03:00:00,spring,0,1,cloudy,13.12,16.665,93,6.0032,0,2,2,18.435844748858447,2011,March,Friday
1117,2011-03-11 05:00:00,spring,0,1,clear,12.3,14.395,81,15.0013,1,6,7,78.72334474885845,2011,March,Friday
1118,2011-03-11 06:00:00,spring,0,1,clear,10.66,12.12,81,19.0012,1,31,32,310.59834474885844,2011,March,Friday
1119,2011-03-11 07:00:00,spring,0,1,clear,10.66,12.88,70,12.998,10,104,114,1196.3608447488584,2011,March,Friday
1120,2011-03-11 08:00:00,spring,0,1,clear,11.48,13.635,70,16.9979,15,244,259,2610.798344748858,2011,March,Friday
1121,2011-03-11 09:00:00,spring,0,1,cloudy,12.3,14.395,61,19.0012,13,143,156,1627.6483447488586,2011,March,Friday
1122,2011-03-11 10:00:00,spring,0,1,cloudy,13.12,15.15,57,19.9995,18,60,78,973.7608447488584,2011,March,Friday
1123,2011-03-11 11:00:00,spring,0,1,cloudy,13.12,15.15,57,19.9995,14,67,81,945.9358447488584,2011,March,Friday
1124,2011-03-11 12:00:00,spring,0,1,cloudy,13.94,15.91,53,16.9979,15,96,111,1238.0983447488586,2011,March,Friday
1125,2011-03-11 13:00:00,spring,0,1,clear,14.76,16.665,53,16.9979,15,92,107,1200.9983447488585,2011,March,Friday
1126,2011-03-11 14:00:00,spring,0,1,cloudy,14.76,16.665,50,23.9994,25,64,89,1173.1733447488584,2011,March,Friday
1127,2011-03-11 15:00:00,spring,0,1,cloudy,13.94,15.91,53,16.9979,21,64,85,1080.4233447488584,2011,March,Friday
1128,2011-03-11 16:00:00,spring,0,1,cloudy,13.94,15.15,49,19.9995,18,95,113,1298.3858447488585,2011,March,Friday
1129,2011-03-11 17:00:00,spring,0,1,clear,13.94,15.91,49,15.0013,23,200,223,2388.1983447488583,2011,March,Friday
1130,2011-03-11 18:00:00,spring,0,1,clear,13.12,15.15,49,22.0028,19,134,153,1683.2983447488584,2011,March,Friday
1131,2011-03-11 19:00:00,spring,0,1,clear,12.3,13.635,56,22.0028,7,111,118,1191.7233447488586,2011,March,Friday
1132,2011-03-11 20:00:00,spring,0,1,clear,12.3,15.15,56,11.0014,6,70,76,788.2608447488584,2011,March,Friday
1133,2011-03-11 21:00:00,spring,0,1,cloudy,12.3,14.395,52,16.9979,10,43,53,630.5858447488584,2011,March,Friday
1134,2011-03-11 22:00:00,spring,0,1,clear,12.3,15.15,52,11.0014,11,53,64,746.5233447488584,2011,March,Friday
1135,2011-03-11 23:00:00,spring,0,1,clear,12.3,14.395,52,16.9979,3,34,37,384.7983447488585,2011,March,Friday
1136,2011-03-12 00:00:00,spring,0,0,clear,10.66,13.635,60,8.9981,4,30,34,370.88584474885846,2011,March,Saturday
1137,2011-03-12 01:00:00,spring,0,0,clear,9.84,11.365,65,12.998,3,15,18,208.57334474885846,2011,March,Saturday
1138,2011-03-12 02:00:00,spring,0,0,clear,9.84,11.365,65,12.998,0,14,14,129.73584474885845,2011,March,Saturday
1139,2011-03-12 03:00:00,spring,0,0,clear,9.84,11.365,65,16.9979,1,6,7,78.72334474885845,2011,March,Saturday
1140,2011-03-12 04:00:00,spring,0,0,clear,9.84,11.365,65,16.9979,0,1,1,9.160844748858448,2011,March,Saturday
1141,2011-03-12 05:00:00,spring,0,0,clear,9.02,11.365,69,12.998,0,2,2,18.435844748858447,2011,March,Saturday
1142,2011-03-12 06:00:00,spring,0,0,clear,9.02,10.605,75,16.9979,2,2,4,64.81084474885844,2011,March,Saturday
1143,2011-03-12 07:00:00,spring,0,0,clear,9.84,11.365,70,12.998,4,19,23,268.8608447488585,2011,March,Saturday
1144,2011-03-12 08:00:00,spring,0,0,clear,10.66,12.88,65,11.0014,9,44,53,616.6733447488584,2011,March,Saturday
1145,2011-03-12 09:00:00,spring,0,0,clear,11.48,14.395,65,7.0015,25,76,101,1284.4733447488586,2011,March,Saturday
1146,2011-03-12 10:00:00,spring,0,0,clear,13.12,15.15,66,15.0013,21,78,99,1210.2733447488586,2011,March,Saturday
1147,2011-03-12 11:00:00,spring,0,0,clear,13.94,15.15,49,22.0028,36,83,119,1604.4608447488586,2011,March,Saturday
1148,2011-03-12 12:00:00,spring,0,0,clear,13.94,15.91,53,19.0012,51,107,158,2174.8733447488585,2011,March,Saturday
1149,2011-03-12 13:00:00,spring,0,0,clear,14.76,16.665,51,23.9994,62,95,157,2318.6358447488583,2011,March,Saturday
1150,2011-03-12 14:00:00,spring,0,0,clear,16.4,20.455,50,30.0026,70,96,166,2513.4108447488584,2011,March,Saturday
1151,2011-03-12 15:00:00,spring,0,0,clear,17.22,21.21,44,32.9975,81,101,182,2814.8483447488584,2011,March,Saturday
1152,2011-03-12 16:00:00,spring,0,0,clear,18.86,22.725,41,30.0026,100,144,244,3654.235844748858,2011,March,Saturday
1153,2011-03-12 17:00:00,spring,0,0,clear,18.86,22.725,44,22.0028,99,114,213,3352.798344748858,2011,March,Saturday
1154,2011-03-12 18:00:00,spring,0,0,clear,17.22,21.21,54,11.0014,54,91,145,2096.0358447488584,2011,March,Saturday
1155,2011-03-12 19:00:00,spring,0,0,clear,17.22,21.21,54,6.0032,26,86,112,1400.4108447488586,2011,March,Saturday
1156,2011-03-12 20:00:00,spring,0,0,clear,16.4,20.455,58,7.0015,22,64,86,1103.6108447488584,2011,March,Saturday
1157,2011-03-12 21:00:00,spring,0,0,clear,15.58,19.695,62,0.0,36,46,82,1261.2858447488586,2011,March,Saturday
1158,2011-03-12 22:00:00,spring,0,0,clear,14.76,18.94,71,0.0,7,56,63,681.5983447488584,2011,March,Saturday
1159,2011-03-12 23:00:00,spring,0,0,clear,15.58,19.695,66,6.0032,11,38,49,607.3983447488584,2011,March,Saturday
1160,2011-03-13 00:00:00,spring,0,0,clear,15.58,19.695,62,7.0015,3,35,38,394.07334474885846,2011,March,Sunday
1161,2011-03-13 01:00:00,spring,0,0,clear,14.76,17.425,66,8.9981,10,23,33,445.08584474885845,2011,March,Sunday
1162,2011-03-13 03:00:00,spring,0,0,clear,13.94,16.665,76,8.9981,6,17,23,296.68584474885847,2011,March,Sunday
1163,2011-03-13 04:00:00,spring,0,0,clear,13.94,16.665,66,11.0014,4,9,13,176.11084474885845,2011,March,Sunday
1164,2011-03-13 05:00:00,spring,0,0,clear,14.76,17.425,62,8.9981,0,3,3,27.710844748858445,2011,March,Sunday
1165,2011-03-13 06:00:00,spring,0,0,clear,13.94,18.18,66,0.0,0,2,2,18.435844748858447,2011,March,Sunday
1166,2011-03-13 07:00:00,spring,0,0,clear,14.76,17.425,62,12.998,2,8,10,120.46084474885845,2011,March,Sunday
1167,2011-03-13 08:00:00,spring,0,0,clear,16.4,20.455,50,19.9995,11,23,34,468.27334474885845,2011,March,Sunday
1168,2011-03-13 09:00:00,spring,0,0,clear,16.4,20.455,50,27.9993,8,36,44,519.2858447488584,2011,March,Sunday
1169,2011-03-13 10:00:00,spring,0,0,clear,17.22,21.21,47,16.9979,36,86,122,1632.2858447488586,2011,March,Sunday
1170,2011-03-13 11:00:00,spring,0,0,clear,18.04,21.97,41,27.9993,88,93,181,2902.960844748858,2011,March,Sunday
1171,2011-03-13 12:00:00,spring,0,0,clear,18.86,22.725,38,26.0027,74,120,194,2828.7608447488583,2011,March,Sunday
1172,2011-03-13 13:00:00,spring,0,0,clear,18.86,22.725,38,26.0027,97,124,221,3399.173344748858,2011,March,Sunday
1173,2011-03-13 14:00:00,spring,0,0,clear,18.86,22.725,41,19.9995,144,106,250,4322.035844748858,2011,March,Sunday
1174,2011-03-13 15:00:00,spring,0,0,clear,19.68,23.485,39,22.0028,149,155,304,4892.448344748858,2011,March,Sunday
1175,2011-03-13 16:00:00,spring,0,0,clear,18.86,22.725,41,26.0027,124,132,256,4099.4358447488585,2011,March,Sunday
1176,2011-03-13 17:00:00,spring,0,0,clear,18.04,21.97,41,23.9994,98,143,241,3598.585844748858,2011,March,Sunday
1177,2011-03-13 18:00:00,spring,0,0,clear,16.4,20.455,43,23.9994,55,92,147,2128.4983447488585,2011,March,Sunday
1178,2011-03-13 19:00:00,spring,0,0,clear,14.76,16.665,50,23.9994,28,73,101,1326.2108447488586,2011,March,Sunday
1179,2011-03-13 20:00:00,spring,0,0,clear,13.12,15.15,57,19.9995,23,54,77,1034.0483447488584,2011,March,Sunday
1180,2011-03-13 21:00:00,spring,0,0,clear,12.3,14.395,56,16.9979,9,49,58,663.0483447488584,2011,March,Sunday
1181,2011-03-13 22:00:00,spring,0,0,clear,12.3,13.635,56,22.0028,8,29,37,454.3608447488585,2011,March,Sunday
1182,2011-03-13 23:00:00,spring,0,0,clear,10.66,12.88,65,15.0013,5,23,28,329.14834474885845,2011,March,Sunday
1183,2011-03-14 00:00:00,spring,0,1,clear,10.66,13.635,65,7.0015,4,7,11,157.56084474885847,2011,March,Monday
1184,2011-03-14 01:00:00,spring,0,1,clear,10.66,14.395,65,6.0032,0,1,1,9.160844748858448,2011,March,Monday
1185,2011-03-14 02:00:00,spring,0,1,clear,10.66,14.395,65,6.0032,0,1,1,9.160844748858448,2011,March,Monday
1186,2011-03-14 03:00:00,spring,0,1,clear,10.66,13.635,65,8.9981,0,3,3,27.710844748858445,2011,March,Monday
1187,2011-03-14 05:00:00,spring,0,1,clear,9.84,12.12,70,8.9981,0,8,8,74.08584474885845,2011,March,Monday
1188,2011-03-14 06:00:00,spring,0,1,clear,10.66,13.635,65,8.9981,1,27,28,273.49834474885847,2011,March,Monday
1189,2011-03-14 07:00:00,spring,0,1,cloudy,11.48,15.91,61,0.0,4,84,88,871.7358447488584,2011,March,Monday
1190,2011-03-14 08:00:00,spring,0,1,cloudy,12.3,15.15,56,8.9981,24,217,241,2569.0608447488585,2011,March,Monday
1191,2011-03-14 09:00:00,spring,0,1,clear,13.12,15.15,53,22.0028,13,127,140,1479.2483447488585,2011,March,Monday
1192,2011-03-14 10:00:00,spring,0,1,clear,13.94,15.91,42,16.9979,27,57,84,1154.6233447488585,2011,March,Monday
1193,2011-03-14 11:00:00,spring,0,1,clear,14.76,16.665,40,16.9979,26,45,71,1020.1358447488584,2011,March,Monday
1194,2011-03-14 12:00:00,spring,0,1,clear,15.58,19.695,37,0.0,40,54,94,1428.2358447488584,2011,March,Monday
1195,2011-03-14 13:00:00,spring,0,1,clear,15.58,19.695,36,22.0028,24,51,75,1029.4108447488586,2011,March,Monday
1196,2011-03-14 14:00:00,spring,0,1,cloudy,15.58,19.695,34,0.0,27,52,79,1108.2483447488585,2011,March,Monday
1197,2011-03-14 15:00:00,spring,0,1,clear,15.58,19.695,37,11.0014,24,77,101,1270.5608447488585,2011,March,Monday
1198,2011-03-14 16:00:00,spring,0,1,clear,16.4,20.455,35,7.0015,27,80,107,1367.9483447488585,2011,March,Monday
1199,2011-03-14 17:00:00,spring,0,1,clear,15.58,19.695,40,12.998,42,229,271,3097.735844748858,2011,March,Monday
1200,2011-03-14 18:00:00,spring,0,1,clear,14.76,18.18,40,7.0015,25,210,235,2527.3233447488583,2011,March,Monday
1201,2011-03-14 19:00:00,spring,0,1,clear,14.76,17.425,43,8.9981,17,133,150,1627.6483447488586,2011,March,Monday
1202,2011-03-14 20:00:00,spring,0,1,clear,13.94,15.91,46,15.0013,23,106,129,1516.3483447488586,2011,March,Monday
1203,2011-03-14 21:00:00,spring,0,1,clear,13.94,16.665,46,8.9981,5,58,63,653.7733447488584,2011,March,Monday
1204,2011-03-14 22:00:00,spring,0,1,clear,13.12,16.665,49,7.0015,4,43,47,491.46084474885845,2011,March,Monday
1205,2011-03-14 23:00:00,spring,0,1,clear,13.12,17.425,53,0.0,2,17,19,203.93584474885847,2011,March,Monday
1206,2011-03-15 00:00:00,spring,0,1,clear,13.12,17.425,53,0.0,7,7,14,227.12334474885847,2011,March,Tuesday
1207,2011-03-15 01:00:00,spring,0,1,clear,12.3,15.15,62,6.0032,4,6,10,148.28584474885847,2011,March,Tuesday
1208,2011-03-15 02:00:00,spring,0,1,clear,12.3,15.15,62,6.0032,1,2,3,41.62334474885844,2011,March,Tuesday
1209,2011-03-15 04:00:00,spring,0,1,clear,9.84,12.88,75,6.0032,1,1,2,32.348344748858445,2011,March,Tuesday
1210,2011-03-15 05:00:00,spring,0,1,clear,9.84,11.365,75,12.998,0,11,11,101.91084474885845,2011,March,Tuesday
1211,2011-03-15 06:00:00,spring,0,1,clear,9.02,11.365,80,12.998,3,32,35,366.24834474885847,2011,March,Tuesday
1212,2011-03-15 07:00:00,spring,0,1,clear,9.84,12.12,75,11.0014,10,109,119,1242.7358447488584,2011,March,Tuesday
1213,2011-03-15 08:00:00,spring,0,1,clear,10.66,14.395,70,6.0032,23,259,282,2935.423344748858,2011,March,Tuesday
1214,2011-03-15 09:00:00,spring,0,1,cloudy,12.3,16.665,70,0.0,10,147,157,1595.1858447488585,2011,March,Tuesday
1215,2011-03-15 10:00:00,spring,0,1,cloudy,13.12,15.91,66,12.998,22,56,78,1029.4108447488586,2011,March,Tuesday
1216,2011-03-15 11:00:00,spring,0,1,cloudy,13.94,15.91,57,15.0013,27,51,78,1098.9733447488586,2011,March,Tuesday
1217,2011-03-15 12:00:00,spring,0,1,cloudy,14.76,17.425,50,15.0013,32,70,102,1391.1358447488585,2011,March,Tuesday
1218,2011-03-15 13:00:00,spring,0,1,cloudy,14.76,16.665,57,19.0012,23,74,97,1219.5483447488584,2011,March,Tuesday
1219,2011-03-15 14:00:00,spring,0,1,cloudy,15.58,19.695,46,19.9995,14,74,88,1010.8608447488584,2011,March,Tuesday
1220,2011-03-15 15:00:00,spring,0,1,cloudy,15.58,19.695,43,19.0012,24,66,90,1168.5358447488586,2011,March,Tuesday
1221,2011-03-15 16:00:00,spring,0,1,cloudy,15.58,19.695,46,22.0028,21,93,114,1349.3983447488586,2011,March,Tuesday
1222,2011-03-15 17:00:00,spring,0,1,cloudy,14.76,17.425,62,12.998,22,195,217,2318.6358447488583,2011,March,Tuesday
1223,2011-03-15 18:00:00,spring,0,1,cloudy,14.76,16.665,62,19.9995,18,207,225,2337.1858447488585,2011,March,Tuesday
1224,2011-03-15 19:00:00,spring,0,1,cloudy,13.94,15.91,71,19.0012,14,138,152,1604.4608447488586,2011,March,Tuesday
1225,2011-03-15 20:00:00,spring,0,1,cloudy,13.94,15.91,71,19.0012,9,79,88,941.2983447488584,2011,March,Tuesday
1226,2011-03-15 21:00:00,spring,0,1,light rain,13.12,16.665,81,7.0015,2,53,55,537.8358447488584,2011,March,Tuesday
1227,2011-03-15 22:00:00,spring,0,1,cloudy,13.12,15.91,87,11.0014,1,20,21,208.57334474885846,2011,March,Tuesday
1228,2011-03-15 23:00:00,spring,0,1,cloudy,13.12,15.91,87,11.0014,1,17,18,180.74834474885847,2011,March,Tuesday
1229,2011-03-16 00:00:00,spring,0,1,light rain,12.3,14.395,93,16.9979,0,8,8,74.08584474885845,2011,March,Wednesday
1230,2011-03-16 01:00:00,spring,0,1,light rain,12.3,13.635,100,19.9995,1,2,3,41.62334474885844,2011,March,Wednesday
1231,2011-03-16 03:00:00,spring,0,1,cloudy,11.48,13.635,100,15.0013,1,2,3,41.62334474885844,2011,March,Wednesday
1232,2011-03-16 04:00:00,spring,0,1,cloudy,12.3,15.15,93,11.0014,0,1,1,9.160844748858448,2011,March,Wednesday
1233,2011-03-16 05:00:00,spring,0,1,cloudy,12.3,15.91,93,7.0015,0,3,3,27.710844748858445,2011,March,Wednesday
1234,2011-03-16 06:00:00,spring,0,1,cloudy,12.3,15.91,93,7.0015,1,30,31,301.32334474885846,2011,March,Wednesday
1235,2011-03-16 07:00:00,spring,0,1,cloudy,12.3,14.395,93,12.998,10,101,111,1168.5358447488586,2011,March,Wednesday
1236,2011-03-16 08:00:00,spring,0,1,cloudy,13.12,15.91,93,0.0,26,227,253,2708.1858447488585,2011,March,Wednesday
1237,2011-03-16 09:00:00,spring,0,1,cloudy,13.12,16.665,93,8.9981,10,144,154,1567.3608447488584,2011,March,Wednesday
1238,2011-03-16 10:00:00,spring,0,1,cloudy,14.76,17.425,81,11.0014,19,49,68,894.9233447488584,2011,March,Wednesday
1239,2011-03-16 11:00:00,spring,0,1,cloudy,14.76,17.425,81,8.9981,13,62,75,876.3733447488584,2011,March,Wednesday
1240,2011-03-16 12:00:00,spring,0,1,cloudy,16.4,20.455,71,7.0015,23,65,88,1136.0733447488585,2011,March,Wednesday
1241,2011-03-16 13:00:00,spring,0,1,cloudy,16.4,20.455,76,8.9981,18,81,99,1168.5358447488586,2011,March,Wednesday
1242,2011-03-16 14:00:00,spring,0,1,cloudy,16.4,20.455,76,15.0013,33,67,100,1386.4983447488585,2011,March,Wednesday
1243,2011-03-16 15:00:00,spring,0,1,cloudy,16.4,20.455,76,16.9979,22,79,101,1242.7358447488584,2011,March,Wednesday
1244,2011-03-16 16:00:00,spring,0,1,cloudy,16.4,20.455,76,11.0014,30,121,151,1817.7858447488586,2011,March,Wednesday
1245,2011-03-16 17:00:00,spring,0,1,cloudy,18.04,21.97,54,19.9995,37,216,253,2861.2233447488584,2011,March,Wednesday
1246,2011-03-16 18:00:00,spring,0,1,cloudy,18.04,21.97,54,15.0013,26,211,237,2559.7858447488584,2011,March,Wednesday
1247,2011-03-16 19:00:00,spring,0,1,cloudy,18.04,21.97,51,22.0028,18,150,168,1808.5108447488585,2011,March,Wednesday
1248,2011-03-16 20:00:00,spring,0,1,cloudy,17.22,21.21,54,19.9995,10,111,121,1261.2858447488586,2011,March,Wednesday
1249,2011-03-16 21:00:00,spring,0,1,cloudy,17.22,21.21,58,19.0012,3,75,78,765.0733447488584,2011,March,Wednesday
1250,2011-03-16 22:00:00,spring,0,1,cloudy,16.4,20.455,62,26.0027,11,48,59,700.1483447488584,2011,March,Wednesday
1251,2011-03-16 23:00:00,spring,0,1,clear,16.4,20.455,65,12.998,9,18,27,375.52334474885845,2011,March,Wednesday
1252,2011-03-17 00:00:00,spring,0,1,clear,15.58,19.695,66,16.9979,4,19,23,268.8608447488585,2011,March,Thursday
1253,2011-03-17 01:00:00,spring,0,1,clear,14.76,17.425,71,15.0013,1,11,12,125.09834474885845,2011,March,Thursday
1254,2011-03-17 02:00:00,spring,0,1,clear,13.94,15.15,71,19.9995,3,5,8,115.82334474885845,2011,March,Thursday
1255,2011-03-17 03:00:00,spring,0,1,clear,13.94,16.665,66,11.0014,1,1,2,32.348344748858445,2011,March,Thursday
1256,2011-03-17 04:00:00,spring,0,1,clear,13.94,16.665,71,12.998,0,3,3,27.710844748858445,2011,March,Thursday
1257,2011-03-17 05:00:00,spring,0,1,clear,13.12,16.665,76,7.0015,0,13,13,120.46084474885845,2011,March,Thursday
1258,2011-03-17 06:00:00,spring,0,1,clear,13.12,15.91,76,12.998,4,47,51,528.5608447488584,2011,March,Thursday
1259,2011-03-17 07:00:00,spring,0,1,clear,13.12,16.665,76,8.9981,12,128,140,1465.3358447488586,2011,March,Thursday
1260,2011-03-17 08:00:00,spring,0,1,clear,14.76,17.425,66,8.9981,17,282,299,3009.6233447488585,2011,March,Thursday
1261,2011-03-17 09:00:00,spring,0,1,clear,16.4,20.455,62,16.9979,23,162,185,2035.7483447488585,2011,March,Thursday
1262,2011-03-17 10:00:00,spring,0,1,clear,18.04,21.97,54,22.0028,9,69,78,848.5483447488584,2011,March,Thursday
1263,2011-03-17 11:00:00,spring,0,1,clear,18.04,21.97,54,19.0012,20,66,86,1075.7858447488586,2011,March,Thursday
1264,2011-03-17 12:00:00,spring,0,1,clear,20.5,24.24,45,15.0013,24,81,105,1307.6608447488586,2011,March,Thursday
1265,2011-03-17 13:00:00,spring,0,1,cloudy,21.32,25.0,42,6.0032,26,85,111,1391.1358447488585,2011,March,Thursday
1266,2011-03-17 14:00:00,spring,0,1,clear,20.5,24.24,45,7.0015,32,87,119,1548.8108447488585,2011,March,Thursday
1267,2011-03-17 15:00:00,spring,0,1,clear,21.32,25.0,42,16.9979,30,95,125,1576.6358447488585,2011,March,Thursday
1268,2011-03-17 16:00:00,spring,0,1,clear,20.5,24.24,48,19.0012,34,108,142,1789.9608447488586,2011,March,Thursday
1269,2011-03-17 17:00:00,spring,0,1,clear,20.5,24.24,42,12.998,48,265,313,3570.7608447488583,2011,March,Thursday
1270,2011-03-17 18:00:00,spring,0,1,cloudy,18.86,22.725,59,11.0014,50,260,310,3570.7608447488583,2011,March,Thursday
1271,2011-03-17 19:00:00,spring,0,1,clear,18.04,21.97,58,12.998,18,189,207,2170.235844748858,2011,March,Thursday
1272,2011-03-17 20:00:00,spring,0,1,clear,17.22,21.21,67,15.0013,25,112,137,1618.3733447488585,2011,March,Thursday
1273,2011-03-17 21:00:00,spring,0,1,clear,17.22,21.21,62,15.0013,19,119,138,1544.1733447488584,2011,March,Thursday
1274,2011-03-17 22:00:00,spring,0,1,clear,16.4,20.455,66,15.0013,17,70,87,1043.3233447488585,2011,March,Thursday
1275,2011-03-17 23:00:00,spring,0,1,clear,17.22,21.21,62,19.0012,7,43,50,561.0233447488584,2011,March,Thursday
1276,2011-03-18 00:00:00,spring,0,1,clear,17.22,21.21,58,19.0012,5,24,29,338.4233447488585,2011,March,Friday
1277,2011-03-18 01:00:00,spring,0,1,clear,16.4,20.455,62,16.9979,4,12,16,203.93584474885847,2011,March,Friday
1278,2011-03-18 02:00:00,spring,0,1,clear,16.4,20.455,62,12.998,5,9,14,199.29834474885845,2011,March,Friday
1279,2011-03-18 03:00:00,spring,0,1,clear,14.76,17.425,71,12.998,1,4,5,60.17334474885845,2011,March,Friday
1280,2011-03-18 05:00:00,spring,0,1,clear,15.58,19.695,66,11.0014,2,8,10,120.46084474885845,2011,March,Friday
1281,2011-03-18 06:00:00,spring,0,1,clear,16.4,20.455,66,12.998,1,35,36,347.69834474885846,2011,March,Friday
1282,2011-03-18 07:00:00,spring,0,1,clear,16.4,20.455,66,12.998,11,112,123,1293.7483447488585,2011,March,Friday
1283,2011-03-18 08:00:00,spring,0,1,clear,17.22,21.21,67,16.9979,24,256,280,2930.7858447488584,2011,March,Friday
1284,2011-03-18 09:00:00,spring,0,1,clear,18.86,22.725,63,15.0013,18,192,210,2198.0608447488585,2011,March,Friday
1285,2011-03-18 10:00:00,spring,0,1,clear,21.32,25.0,53,19.0012,43,74,117,1683.2983447488584,2011,March,Friday
1286,2011-03-18 11:00:00,spring,0,1,clear,22.14,25.76,52,19.0012,55,104,159,2239.798344748858,2011,March,Friday
1287,2011-03-18 12:00:00,spring,0,1,cloudy,22.96,26.515,49,23.9994,72,123,195,2810.210844748858,2011,March,Friday
1288,2011-03-18 13:00:00,spring,0,1,clear,26.24,31.06,41,19.0012,57,118,175,2416.023344748858,2011,March,Friday
1289,2011-03-18 14:00:00,spring,0,1,clear,27.06,31.06,39,16.9979,71,103,174,2601.523344748858,2011,March,Friday
1290,2011-03-18 15:00:00,spring,0,1,cloudy,27.88,31.82,39,23.9994,62,111,173,2467.0358447488584,2011,March,Friday
1291,2011-03-18 16:00:00,spring,0,1,clear,27.88,31.82,39,19.0012,67,137,204,2824.1233447488585,2011,March,Friday
1292,2011-03-18 17:00:00,spring,0,1,clear,28.7,31.82,37,22.0028,95,237,332,4400.8733447488585,2011,March,Friday
